order_id,customer_id,order_date,order_amount,order_status,product_category
O010352,C01694,2024-06-17,162.12,delivered,Home
O010353,C01694,2024-06-23,93.54,returned,Clothing
O010354,C01694,2024-05-08,146.9,completed,Beauty
O010355,C01695,2024-12-13,122.02,completed,Clothing
O010356,C01695,2024-11-11,54.16,completed,Beauty
O010357,C01695,2024-11-06,74.28,completed,Beauty
O010358,C01695,2024-09-29,161.44,returned,Sports
O010359,C01695,2024-09-26,88.56,completed,Home
O010360,C01695,2024-10-01,103.14,completed,Electronics
O010361,C01695,2024-10-18,107.26,returned,Home
O010362,C01696,2024-12-04,30.76,completed,Sports
O010363,C01696,2024-11-16,33.25,completed,Sports
O010364,C01696,2024-09-27,110.05,completed,Home
O010365,C01697,2024-10-03,35.28,returned,Sports
O010366,C01698,2024-01-25,94.62,completed,Sports
O010367,C01698,2023-12-26,67.74,completed,Clothing
O010368,C01698,2023-12-01,54.47,completed,Beauty
O010369,C01698,2023-10-10,34.97,returned,Home
O010370,C01699,2024-12-17,73.43,delivered,Beauty
O010371,C01700,2024-11-24,104.35,completed,Sports
O010372,C01700,2024-11-25,104.68,completed,Electronics
O010373,C01700,2024-11-09,89.98,completed,Home
O010374,C01700,2024-10-20,128.8,completed,Sports
O010375,C01701,2024-12-09,35.95,completed,Beauty
O010376,C01701,2024-11-06,44.36,completed,Home
O010377,C01701,2024-10-18,98.7,completed,Home
O010378,C01702,2024-12-16,17.43,returned,Beauty
O010379,C01702,2024-10-28,26.77,completed,Clothing
O010380,C01702,2024-11-20,52.34,completed,Beauty
O010381,C01702,2024-11-21,47.07,delivered,Electronics
O010382,C01702,2024-11-16,15.36,delivered,Books
O010383,C01702,2024-10-10,18.39,returned,Beauty
O010384,C01702,2024-10-09,40.77,delivered,Home
O010385,C01702,2024-10-06,48.72,delivered,Sports
O010386,C01702,2024-04-22,22.55,completed,Home
O010387,C01702,2024-05-09,43.3,returned,Books
O010388,C01702,2024-02-21,46.66,completed,Clothing
O010389,C01703,2024-11-25,187.26,delivered,Clothing
O010390,C01703,2024-11-18,240.12,delivered,Electronics
O010391,C01703,2024-09-28,193.3,delivered,Sports
O010392,C01703,2024-10-28,152.53,returned,Sports
O010393,C01703,2024-10-14,200.23,completed,Electronics
O010394,C01703,2024-08-21,127.66,returned,Electronics
O010395,C01703,2024-07-04,298.67,delivered,Books
O010396,C01703,2024-08-22,232.87,completed,Home
O010397,C01703,2024-06-05,295.8,returned,Clothing
O010398,C01703,2024-06-04,290.58,delivered,Books
O010399,C01703,2024-01-23,224.6,delivered,Sports
O010400,C01703,2024-08-01,219.65,completed,Clothing
O010401,C01704,2024-10-29,76.13,delivered,Home
O010402,C01705,2024-11-30,70.56,returned,Electronics
O010403,C01705,2024-12-08,186.89,completed,Beauty
O010404,C01705,2024-10-12,174.42,completed,Clothing
O010405,C01705,2024-09-25,67.21,returned,Books
O010406,C01705,2024-08-18,159.08,delivered,Sports
O010407,C01705,2024-09-21,109.48,completed,Electronics
O010408,C01705,2024-07-04,172.74,completed,Sports
O010409,C01706,2024-08-30,126.18,completed,Sports
O010410,C01706,2024-07-24,119.68,delivered,Electronics
O010411,C01706,2024-08-05,82.77,delivered,Clothing
O010412,C01706,2024-08-17,66.92,completed,Books
O010413,C01706,2024-04-22,68.57,completed,Home
O010414,C01706,2024-04-13,146.55,completed,Beauty
O010415,C01707,2023-11-25,51.26,completed,Sports
O010416,C01708,2024-12-12,53.4,delivered,Sports
O010417,C01708,2024-11-16,177.4,completed,Clothing
O010418,C01708,2024-09-25,135.47,completed,Home
O010419,C01708,2024-08-27,65.06,completed,Home
O010420,C01708,2024-11-03,129.25,completed,Books
O010421,C01708,2024-08-08,78.5,completed,Clothing
O010422,C01708,2024-08-23,53.45,completed,Home
O010423,C01708,2024-05-21,187.62,completed,Home
O010424,C01708,2024-09-05,187.53,completed,Electronics
O010425,C01709,2024-09-09,102.54,completed,Beauty
O010426,C01709,2024-09-10,75.27,completed,Electronics
O010427,C01709,2024-07-14,122.05,returned,Home
O010428,C01710,2024-11-30,133.99,completed,Sports
O010429,C01710,2024-11-24,161.18,returned,Home
O010430,C01710,2024-11-10,228.57,completed,Sports
O010431,C01710,2024-09-12,157.63,delivered,Sports
O010432,C01710,2024-10-24,209.69,completed,Beauty
O010433,C01710,2024-07-23,162.04,delivered,Clothing
O010434,C01710,2024-09-04,161.5,delivered,Beauty
O010435,C01710,2024-09-03,289.41,completed,Books
O010436,C01710,2024-08-19,110.55,completed,Sports
O010437,C01710,2024-07-21,98.24,completed,Beauty
O010438,C01710,2024-06-14,130.75,completed,Electronics
O010439,C01710,2024-04-16,125.29,returned,Sports
O010440,C01710,2024-02-26,292.36,returned,Beauty
O010441,C01710,2023-10-28,260.66,completed,Clothing
O010442,C01711,2024-08-22,41.95,completed,Beauty
O010443,C01711,2024-08-23,114.57,completed,Beauty
O010444,C01711,2024-08-02,102.04,completed,Electronics
O010445,C01712,2024-10-21,163.76,completed,Home
O010446,C01712,2024-10-03,83.48,completed,Books
O010447,C01712,2024-09-25,91.64,returned,Home
O010448,C01712,2024-07-15,87.01,completed,Electronics
O010449,C01712,2024-06-29,82.54,completed,Books
O010450,C01713,2024-08-31,87.43,returned,Books
O010451,C01713,2024-08-10,146.3,delivered,Books
O010452,C01714,2024-08-26,86.42,completed,Books
O010453,C01714,2024-08-13,91.78,returned,Books
O010454,C01715,2023-12-11,76.99,completed,Electronics
O010455,C01715,2023-10-21,89.8,completed,Electronics
O010456,C01716,2024-04-06,39.75,completed,Sports
O010457,C01716,2024-03-24,51.54,completed,Books
O010458,C01717,2024-11-17,236.55,delivered,Home
O010459,C01717,2024-10-12,128.77,returned,Home
O010460,C01717,2024-10-25,109.32,completed,Sports
O010461,C01717,2024-10-05,287.06,completed,Clothing
O010462,C01717,2024-09-20,108.19,completed,Beauty
O010463,C01717,2024-06-20,249.39,completed,Beauty
O010464,C01717,2024-07-31,159.66,returned,Home
O010465,C01717,2024-09-11,116.27,completed,Books
O010466,C01717,2024-05-03,195.62,completed,Clothing
O010467,C01717,2024-08-11,101.96,completed,Sports
O010468,C01717,2024-06-06,175.03,completed,Clothing
O010469,C01717,2024-02-14,163.26,delivered,Clothing
O010470,C01717,2024-01-15,236.53,delivered,Beauty
O010471,C01717,2023-10-22,263.08,completed,Clothing
O010472,C01718,2024-11-28,147.25,returned,Home
O010473,C01718,2024-11-13,93.06,returned,Books
O010474,C01718,2024-11-01,97.91,delivered,Sports
O010475,C01718,2024-10-14,108.12,completed,Electronics
O010476,C01718,2024-09-24,124.91,returned,Clothing
O010477,C01718,2024-09-18,118.41,completed,Clothing
O010478,C01718,2024-10-10,69.53,completed,Home
O010479,C01718,2024-07-01,60.56,completed,Books
O010480,C01718,2024-04-16,141.53,completed,Sports
O010481,C01719,2024-11-11,297.17,returned,Beauty
O010482,C01719,2024-10-22,226.19,completed,Sports
O010483,C01719,2024-09-09,253.23,completed,Books
O010484,C01719,2024-09-12,244.18,completed,Clothing
O010485,C01719,2024-08-13,151.62,returned,Home
O010486,C01719,2024-07-24,295.19,delivered,Clothing
O010487,C01719,2024-09-19,105.25,delivered,Home
O010488,C01719,2024-06-05,118.04,returned,Home
O010489,C01719,2024-04-07,91.36,delivered,Home
O010490,C01719,2024-05-11,127.03,completed,Sports
O010491,C01720,2024-12-10,228.43,delivered,Sports
O010492,C01720,2024-11-18,274.34,completed,Home
O010493,C01720,2024-09-30,229.37,delivered,Electronics
O010494,C01720,2024-08-24,185.31,returned,Books
O010495,C01720,2024-10-24,258.22,completed,Electronics
O010496,C01720,2024-10-22,201.03,returned,Electronics
O010497,C01720,2024-10-18,253.58,completed,Books
O010498,C01720,2024-08-09,119.14,completed,Books
O010499,C01720,2024-06-19,211.15,completed,Clothing
O010500,C01720,2024-07-04,98.88,completed,Home
O010501,C01720,2024-04-16,154.84,completed,Sports
O010502,C01720,2024-02-20,246.05,completed,Sports
O010503,C01721,2024-11-21,101.59,returned,Books
O010504,C01721,2024-11-25,226.04,completed,Electronics
O010505,C01721,2024-10-13,218.86,completed,Sports
O010506,C01721,2024-08-09,186.42,completed,Home
O010507,C01721,2024-10-06,224.97,completed,Books
O010508,C01721,2024-08-02,272.85,returned,Books
O010509,C01721,2024-05-09,290.89,completed,Home
O010510,C01721,2024-04-11,108.27,completed,Sports
O010511,C01721,2024-07-28,267.77,completed,Electronics
O010512,C01721,2024-05-13,107.35,completed,Clothing
O010513,C01721,2024-02-19,153.02,completed,Books
O010514,C01721,2024-06-23,270.22,completed,Clothing
O010515,C01721,2024-04-09,152.06,completed,Beauty
O010516,C01721,2024-01-19,228.61,returned,Beauty
O010517,C01721,2023-11-07,177.74,completed,Books
O010518,C01721,2024-05-03,165.36,completed,Sports
O010519,C01721,2023-10-26,150.99,completed,Books
O010520,C01722,2024-12-17,76.71,delivered,Beauty
O010521,C01723,2024-08-21,57.62,completed,Electronics
O010522,C01724,2024-09-14,77.35,delivered,Electronics
O010523,C01724,2024-08-05,111.94,returned,Sports
O010524,C01724,2024-09-10,122.21,completed,Beauty
O010525,C01724,2024-07-16,183.11,completed,Sports
O010526,C01724,2024-05-20,124.63,returned,Home
O010527,C01724,2024-04-16,72.73,returned,Electronics
O010528,C01724,2024-04-10,67.96,completed,Home
O010529,C01724,2024-05-29,105.24,completed,Sports
O010530,C01724,2024-01-30,171.45,returned,Electronics
O010531,C01725,2024-11-30,163.58,completed,Sports
O010532,C01725,2024-11-08,157.27,completed,Home
O010533,C01725,2024-09-14,116.82,returned,Beauty
O010534,C01725,2024-09-10,81.03,returned,Electronics
O010535,C01725,2024-09-02,195.44,completed,Books
O010536,C01726,2024-09-22,76.38,returned,Clothing
O010537,C01726,2024-08-17,139.31,completed,Beauty
O010538,C01726,2024-08-14,192.09,completed,Books
O010539,C01726,2024-06-13,194.77,completed,Clothing
O010540,C01727,2024-12-11,107.03,returned,Sports
O010541,C01727,2024-11-26,112.19,returned,Clothing
O010542,C01727,2024-11-16,124.8,completed,Clothing
O010543,C01727,2024-09-24,76.71,returned,Home
O010544,C01727,2024-10-08,64.53,completed,Sports
O010545,C01728,2024-12-08,84.46,completed,Beauty
O010546,C01728,2024-11-23,49.59,completed,Electronics
O010547,C01729,2024-11-04,108.51,returned,Electronics
O010548,C01729,2024-09-11,198.59,completed,Books
O010549,C01729,2024-10-12,108.33,completed,Beauty
O010550,C01729,2024-08-07,119.35,returned,Books
O010551,C01729,2024-06-15,147.2,completed,Sports
O010552,C01729,2024-08-25,63.56,returned,Books
O010553,C01729,2024-06-10,164.77,completed,Books
O010554,C01729,2024-05-03,162.29,returned,Books
O010555,C01729,2024-06-20,140.65,completed,Clothing
O010556,C01730,2024-09-14,154.24,completed,Sports
O010557,C01730,2024-08-12,120.74,completed,Beauty
O010558,C01730,2024-07-20,140.61,completed,Home
O010559,C01730,2024-08-01,117.19,delivered,Books
O010560,C01730,2024-05-23,54.8,completed,Clothing
O010561,C01730,2024-05-13,129.17,delivered,Electronics
O010562,C01731,2024-11-01,132.36,completed,Electronics
O010563,C01731,2024-11-10,148.53,delivered,Clothing
O010564,C01731,2024-10-07,166.39,completed,Clothing
O010565,C01731,2024-10-08,108.66,delivered,Clothing
O010566,C01731,2024-08-15,172.31,completed,Electronics
O010567,C01731,2024-08-25,59.65,completed,Sports
O010568,C01732,2024-11-11,59.98,completed,Books
O010569,C01732,2024-11-04,79.35,completed,Sports
O010570,C01732,2024-09-29,33.82,returned,Books
O010571,C01733,2024-12-05,83.14,completed,Electronics
O010572,C01733,2024-11-18,69.22,completed,Home
O010573,C01734,2024-10-10,57.07,returned,Home
O010574,C01734,2024-09-12,137.12,returned,Sports
O010575,C01734,2024-08-15,101.2,returned,Electronics
O010576,C01734,2024-07-22,61.45,returned,Clothing
O010577,C01734,2024-05-30,56.26,returned,Clothing
O010578,C01734,2024-06-30,127.71,completed,Clothing
O010579,C01735,2024-10-23,36.36,completed,Electronics
O010580,C01735,2024-10-04,46.31,completed,Home
O010581,C01735,2024-08-26,25.02,completed,Beauty
O010582,C01735,2024-08-01,43.21,returned,Beauty
O010583,C01735,2024-08-24,30.62,returned,Home
O010584,C01735,2024-06-27,11.69,returned,Clothing
O010585,C01735,2024-04-27,22.27,completed,Electronics
O010586,C01735,2024-04-10,57.46,returned,Books
O010587,C01735,2024-08-06,36.32,completed,Sports
O010588,C01735,2024-04-08,25.8,returned,Home
O010589,C01735,2024-01-02,56.78,completed,Electronics
O010590,C01735,2024-01-10,43.88,delivered,Electronics
O010591,C01735,2024-07-03,26.0,completed,Electronics
O010592,C01736,2024-10-28,42.09,returned,Beauty
O010593,C01736,2024-10-15,39.73,completed,Home
O010594,C01736,2024-09-03,31.76,delivered,Clothing
O010595,C01736,2024-08-30,36.57,returned,Sports
O010596,C01736,2024-08-23,28.85,completed,Books
O010597,C01737,2024-10-18,99.57,completed,Clothing
O010598,C01737,2024-10-13,172.59,completed,Home
O010599,C01737,2024-08-31,196.11,completed,Beauty
O010600,C01737,2024-07-31,184.12,completed,Clothing
O010601,C01737,2024-06-23,179.8,returned,Beauty
O010602,C01737,2024-08-10,125.3,delivered,Electronics
O010603,C01738,2024-12-25,82.79,completed,Clothing
O010604,C01738,2024-11-15,182.91,completed,Clothing
O010605,C01738,2024-11-04,198.04,completed,Home
O010606,C01738,2024-11-09,67.3,completed,Electronics
O010607,C01738,2024-10-11,186.24,completed,Home
O010608,C01738,2024-07-12,69.58,completed,Electronics
O010609,C01739,2023-09-16,71.33,completed,Clothing
O010610,C01739,2023-08-28,26.08,completed,Sports
O010611,C01739,2023-07-25,56.07,completed,Beauty
O010612,C01739,2023-09-13,65.77,returned,Home
O010613,C01740,2024-11-27,133.5,completed,Home
O010614,C01740,2024-11-05,196.55,completed,Beauty
O010615,C01740,2024-10-02,104.73,delivered,Beauty
O010616,C01740,2024-08-26,129.31,completed,Sports
O010617,C01740,2024-09-10,170.94,delivered,Books
O010618,C01740,2024-07-31,185.47,completed,Beauty
O010619,C01740,2024-09-18,86.71,returned,Sports
O010620,C01740,2024-05-23,87.97,completed,Home
O010621,C01741,2024-10-24,165.87,completed,Clothing
O010622,C01741,2024-10-07,150.43,completed,Beauty
O010623,C01741,2024-10-01,185.04,completed,Home
O010624,C01741,2024-09-23,176.49,completed,Electronics
O010625,C01741,2024-09-25,128.9,completed,Sports
O010626,C01741,2024-06-09,177.76,completed,Electronics
O010627,C01741,2024-09-03,284.11,delivered,Sports
O010628,C01741,2024-05-16,153.06,completed,Sports
O010629,C01741,2024-03-16,198.33,completed,Clothing
O010630,C01741,2024-02-19,121.23,delivered,Electronics
O010631,C01741,2024-03-04,251.37,completed,Home
O010632,C01741,2024-03-07,82.7,completed,Home
O010633,C01741,2024-05-28,176.39,completed,Home
O010634,C01741,2023-10-08,160.15,completed,Home
O010635,C01741,2023-09-19,94.77,completed,Home
O010636,C01741,2024-01-22,283.62,completed,Beauty
O010637,C01741,2024-04-12,269.14,returned,Beauty
O010638,C01741,2024-04-14,295.75,completed,Sports
O010639,C01742,2024-10-30,137.17,completed,Beauty
O010640,C01742,2024-10-29,66.04,completed,Clothing
O010641,C01742,2024-09-23,107.38,completed,Home
O010642,C01743,2024-11-01,11.01,completed,Clothing
O010643,C01743,2024-10-07,19.3,returned,Electronics
O010644,C01743,2024-09-08,55.81,delivered,Beauty
O010645,C01743,2024-08-09,34.44,returned,Home
O010646,C01743,2024-07-20,33.53,returned,Sports
O010647,C01743,2024-08-23,48.91,completed,Clothing
O010648,C01743,2024-05-23,52.6,completed,Clothing
O010649,C01743,2024-08-28,39.4,completed,Beauty
O010650,C01743,2024-07-05,39.05,delivered,Books
O010651,C01743,2024-06-18,53.38,completed,Beauty
O010652,C01743,2024-08-04,38.46,returned,Sports
O010653,C01743,2024-03-26,35.16,completed,Home
O010654,C01743,2024-07-16,49.55,completed,Books
O010655,C01743,2024-02-13,23.87,completed,Books
O010656,C01744,2024-11-10,17.02,completed,Clothing
O010657,C01744,2024-10-14,54.74,returned,Books
O010658,C01744,2024-11-09,44.31,completed,Beauty
O010659,C01744,2024-08-16,21.57,completed,Books
O010660,C01744,2024-10-05,30.24,completed,Beauty
O010661,C01745,2024-06-28,50.86,completed,Home
O010662,C01745,2024-05-19,44.34,completed,Books
O010663,C01746,2024-10-22,53.32,completed,Beauty
O010664,C01746,2024-10-07,62.36,delivered,Books
O010665,C01746,2024-08-22,58.1,returned,Home
O010666,C01746,2024-07-29,49.96,delivered,Sports
O010667,C01747,2024-12-12,227.68,completed,Electronics
O010668,C01747,2024-11-17,152.45,completed,Clothing
O010669,C01747,2024-09-29,257.41,completed,Clothing
O010670,C01747,2024-10-09,154.52,returned,Beauty
O010671,C01747,2024-10-31,176.22,completed,Sports
O010672,C01747,2024-08-06,87.31,completed,Books
O010673,C01747,2024-10-23,156.82,completed,Electronics
O010674,C01747,2024-07-07,213.32,completed,Clothing
O010675,C01747,2024-09-23,251.49,delivered,Electronics
O010676,C01747,2024-07-10,165.39,completed,Sports
O010677,C01747,2024-05-27,251.91,completed,Beauty
O010678,C01747,2024-02-01,287.75,completed,Clothing
O010679,C01747,2024-01-13,205.22,delivered,Clothing
O010680,C01748,2024-11-21,95.25,completed,Home
O010681,C01749,2024-12-01,15.17,completed,Electronics
O010682,C01749,2024-11-09,44.42,delivered,Electronics
O010683,C01749,2024-09-20,28.6,completed,Electronics
O010684,C01749,2024-09-25,37.96,returned,Sports
O010685,C01749,2024-10-11,58.89,completed,Sports
O010686,C01749,2024-09-26,31.17,completed,Clothing
O010687,C01750,2024-11-22,153.91,completed,Electronics
O010688,C01750,2024-10-31,184.46,completed,Home
O010689,C01750,2024-10-01,178.76,completed,Books
O010690,C01750,2024-09-25,143.93,completed,Home
O010691,C01750,2024-07-23,246.59,returned,Beauty
O010692,C01750,2024-06-15,278.04,completed,Home
O010693,C01750,2024-10-03,144.61,completed,Home
O010694,C01750,2024-05-13,223.22,returned,Sports
O010695,C01750,2024-04-29,94.23,returned,Sports
O010696,C01750,2024-06-17,257.3,delivered,Beauty
O010697,C01750,2024-07-20,126.47,completed,Sports
O010698,C01750,2024-06-04,246.34,completed,Books
O010699,C01750,2024-05-23,90.22,completed,Clothing
O010700,C01750,2024-03-03,287.06,completed,Home
O010701,C01751,2024-11-12,168.38,returned,Home
O010702,C01751,2024-09-27,86.7,completed,Beauty
O010703,C01751,2024-10-23,128.45,completed,Beauty
O010704,C01751,2024-07-19,173.32,completed,Home
O010705,C01752,2024-11-17,164.13,completed,Electronics
O010706,C01752,2024-11-13,222.54,completed,Books
O010707,C01752,2024-10-13,176.9,returned,Home
O010708,C01752,2024-11-02,89.26,completed,Home
O010709,C01752,2024-08-19,146.19,returned,Sports
O010710,C01752,2024-09-13,108.63,completed,Electronics
O010711,C01752,2024-06-27,272.31,delivered,Sports
O010712,C01752,2024-09-19,283.91,completed,Home
O010713,C01752,2024-04-16,253.72,delivered,Clothing
O010714,C01752,2024-06-15,176.16,completed,Books
O010715,C01752,2024-03-04,267.51,returned,Sports
O010716,C01752,2023-12-21,88.96,returned,Clothing
O010717,C01752,2024-01-21,126.46,completed,Beauty
O010718,C01752,2024-03-03,187.19,completed,Home
O010719,C01752,2024-01-17,151.55,delivered,Books
O010720,C01752,2024-05-22,186.59,delivered,Books
O010721,C01753,2024-12-12,35.82,completed,Books
O010722,C01754,2024-08-11,71.75,delivered,Books
O010723,C01754,2024-06-25,52.56,returned,Clothing
O010724,C01755,2024-11-18,55.28,completed,Home
O010725,C01755,2024-11-10,77.52,returned,Sports
O010726,C01755,2024-11-20,85.52,returned,Sports
O010727,C01755,2024-09-04,153.87,completed,Beauty
O010728,C01755,2024-08-14,71.54,completed,Electronics
O010729,C01755,2024-08-07,51.33,delivered,Beauty
O010730,C01755,2024-09-15,146.04,completed,Sports
O010731,C01755,2024-05-08,115.26,completed,Clothing
O010732,C01756,2024-03-25,21.11,delivered,Sports
O010733,C01757,2024-11-22,291.03,delivered,Electronics
O010734,C01757,2024-11-11,276.53,completed,Books
O010735,C01757,2024-09-07,144.69,delivered,Electronics
O010736,C01757,2024-08-11,119.74,completed,Home
O010737,C01757,2024-10-20,102.25,completed,Home
O010738,C01757,2024-08-11,284.05,completed,Clothing
O010739,C01757,2024-07-04,176.62,completed,Clothing
O010740,C01758,2024-08-27,28.64,completed,Beauty
O010741,C01758,2024-07-24,60.05,completed,Clothing
O010742,C01758,2024-07-31,82.93,delivered,Home
O010743,C01759,2024-10-18,41.94,completed,Beauty
O010744,C01759,2024-10-14,28.19,delivered,Electronics
O010745,C01759,2024-08-18,40.84,completed,Electronics
O010746,C01759,2024-08-13,55.19,returned,Clothing
O010747,C01759,2024-09-20,47.92,completed,Electronics
O010748,C01759,2024-06-05,11.84,completed,Clothing
O010749,C01759,2024-06-06,56.89,completed,Home
O010750,C01759,2024-06-29,32.39,completed,Home
O010751,C01759,2024-08-13,52.41,completed,Electronics
O010752,C01759,2024-05-10,19.27,completed,Home
O010753,C01759,2024-05-06,44.11,delivered,Books
O010754,C01759,2024-02-12,17.17,completed,Books
O010755,C01760,2024-11-01,197.9,completed,Electronics
O010756,C01760,2024-10-03,150.98,delivered,Electronics
O010757,C01760,2024-10-07,189.8,completed,Sports
O010758,C01760,2024-10-20,88.14,delivered,Beauty
O010759,C01760,2024-07-01,114.29,completed,Sports
O010760,C01760,2024-08-18,171.59,completed,Beauty
O010761,C01760,2024-07-24,139.13,completed,Books
O010762,C01760,2024-08-04,96.87,completed,Beauty
O010763,C01761,2024-12-07,84.13,completed,Books
O010764,C01761,2024-11-06,29.69,completed,Home
O010765,C01761,2024-11-05,20.27,completed,Beauty
O010766,C01761,2024-09-02,29.92,completed,Clothing
O010767,C01762,2024-12-01,102.98,completed,Electronics
O010768,C01762,2024-10-27,79.62,completed,Books
O010769,C01762,2024-11-02,174.67,completed,Sports
O010770,C01762,2024-10-10,190.83,returned,Home
O010771,C01762,2024-09-18,60.86,completed,Sports
O010772,C01762,2024-07-24,90.98,completed,Books
O010773,C01763,2023-11-27,89.3,completed,Electronics
O010774,C01763,2023-10-29,52.16,delivered,Sports
O010775,C01763,2023-11-04,60.84,completed,Books
O010776,C01764,2024-01-09,55.09,completed,Electronics
O010777,C01764,2023-12-21,51.3,completed,Home
O010778,C01765,2024-09-06,130.38,completed,Sports
O010779,C01765,2024-09-11,145.33,completed,Clothing
O010780,C01765,2024-07-17,111.08,completed,Clothing
O010781,C01766,2024-11-28,66.85,completed,Beauty
O010782,C01767,2024-11-19,144.11,delivered,Home
O010783,C01767,2024-10-22,254.57,completed,Sports
O010784,C01767,2024-10-07,247.71,delivered,Beauty
O010785,C01767,2024-08-14,235.4,completed,Sports
O010786,C01767,2024-07-29,113.23,delivered,Home
O010787,C01767,2024-08-07,213.56,completed,Electronics
O010788,C01767,2024-08-14,171.76,completed,Books
O010789,C01767,2024-05-21,114.54,returned,Beauty
O010790,C01767,2024-06-02,191.02,returned,Sports
O010791,C01767,2024-09-03,280.16,completed,Clothing
O010792,C01767,2024-05-14,222.81,completed,Books
O010793,C01767,2024-04-09,126.03,completed,Electronics
O010794,C01767,2024-04-30,96.64,completed,Books
O010795,C01767,2024-04-12,272.34,completed,Beauty
O010796,C01767,2023-09-15,83.26,completed,Home
O010797,C01767,2024-06-15,281.33,delivered,Books
O010798,C01767,2023-09-27,128.75,completed,Electronics
O010799,C01768,2024-08-30,143.55,returned,Electronics
O010800,C01768,2024-08-09,41.73,completed,Beauty
O010801,C01768,2024-07-27,99.46,completed,Clothing
O010802,C01768,2024-07-21,86.57,delivered,Electronics
O010803,C01769,2024-11-18,139.55,delivered,Sports
O010804,C01769,2024-10-22,160.64,delivered,Books
O010805,C01769,2024-10-10,193.26,completed,Electronics
O010806,C01769,2024-10-01,91.4,returned,Clothing
O010807,C01769,2024-08-25,122.6,completed,Home
O010808,C01769,2024-06-24,86.91,completed,Home
O010809,C01769,2024-05-21,170.52,completed,Books
O010810,C01769,2024-07-02,166.24,completed,Sports
O010811,C01769,2024-06-11,176.9,completed,Books
O010812,C01769,2024-06-11,102.98,completed,Beauty
O010813,C01770,2024-12-08,55.64,returned,Clothing
O010814,C01770,2024-12-02,25.55,completed,Sports
O010815,C01770,2024-11-15,17.23,completed,Electronics
O010816,C01770,2024-09-01,49.09,returned,Clothing
O010817,C01770,2024-09-18,58.08,completed,Clothing
O010818,C01771,2024-11-08,104.06,completed,Electronics
O010819,C01771,2024-10-26,87.58,completed,Home
O010820,C01771,2024-09-18,159.77,delivered,Beauty
O010821,C01771,2024-08-17,52.3,completed,Books
O010822,C01771,2024-08-12,164.96,completed,Electronics
O010823,C01772,2024-01-26,34.71,completed,Sports
O010824,C01772,2024-01-02,53.47,completed,Electronics
O010825,C01772,2023-11-10,37.15,delivered,Electronics
O010826,C01772,2023-11-18,64.57,returned,Clothing
O010827,C01773,2024-12-11,177.36,completed,Beauty
O010828,C01773,2024-11-20,91.86,returned,Beauty
O010829,C01773,2024-11-12,283.18,completed,Sports
O010830,C01773,2024-11-10,122.9,completed,Sports
O010831,C01773,2024-10-14,85.76,completed,Home
O010832,C01773,2024-07-15,118.96,completed,Beauty
O010833,C01773,2024-10-12,219.15,returned,Home
O010834,C01774,2024-11-26,51.27,returned,Beauty
O010835,C01774,2024-10-24,36.17,delivered,Sports
O010836,C01774,2024-11-01,13.16,completed,Beauty
O010837,C01774,2024-10-14,36.65,completed,Clothing
O010838,C01774,2024-10-14,39.8,completed,Clothing
O010839,C01774,2024-09-19,38.74,returned,Books
O010840,C01774,2024-08-30,58.2,completed,Home
O010841,C01774,2024-09-24,15.61,delivered,Books
O010842,C01774,2024-04-03,22.44,returned,Home
O010843,C01774,2024-05-11,48.54,completed,Home
O010844,C01774,2024-07-05,42.04,delivered,Sports
O010845,C01774,2024-05-14,49.37,completed,Sports
O010846,C01775,2024-04-25,24.17,completed,Books
O010847,C01775,2024-03-27,33.9,completed,Beauty
O010848,C01775,2024-03-26,51.98,delivered,Sports
O010849,C01776,2024-11-04,27.52,returned,Books
O010850,C01776,2024-10-28,42.42,completed,Home
O010851,C01776,2024-09-02,22.2,completed,Home
O010852,C01776,2024-10-27,10.68,returned,Beauty
O010853,C01776,2024-07-18,33.24,completed,Sports
O010854,C01776,2024-09-28,46.59,completed,Beauty
O010855,C01776,2024-08-25,14.75,completed,Clothing
O010856,C01776,2024-06-21,59.57,returned,Sports
O010857,C01777,2024-12-06,126.09,completed,Home
O010858,C01777,2024-10-20,172.54,completed,Home
O010859,C01777,2024-11-20,105.42,completed,Home
O010860,C01777,2024-09-22,86.82,delivered,Books
O010861,C01777,2024-10-08,297.58,completed,Home
O010862,C01777,2024-09-06,81.57,completed,Clothing
O010863,C01778,2024-12-05,231.05,completed,Electronics
O010864,C01778,2024-11-02,243.51,completed,Beauty
O010865,C01778,2024-09-26,264.33,completed,Clothing
O010866,C01778,2024-10-23,163.41,completed,Electronics
O010867,C01778,2024-08-18,289.76,completed,Electronics
O010868,C01778,2024-10-16,94.04,completed,Books
O010869,C01778,2024-06-15,106.64,delivered,Home
O010870,C01778,2024-07-08,182.32,returned,Home
O010871,C01779,2024-11-15,104.23,returned,Books
O010872,C01779,2024-10-24,159.64,delivered,Electronics
O010873,C01779,2024-11-18,81.25,completed,Beauty
O010874,C01779,2024-09-14,255.54,completed,Books
O010875,C01779,2024-09-15,114.61,completed,Clothing
O010876,C01779,2024-07-19,211.58,completed,Beauty
O010877,C01780,2024-12-12,46.39,completed,Clothing
O010878,C01780,2024-11-02,115.07,completed,Books
O010879,C01781,2024-11-06,117.54,completed,Beauty
O010880,C01782,2024-11-21,53.14,returned,Beauty
O010881,C01783,2024-11-30,103.92,completed,Home
O010882,C01783,2024-11-01,88.43,completed,Electronics
